com.liferay.counter.model.Counter,com.liferay.counter.kernel.model.Counter
com.liferay.portlet.expando.service.ExpandoValueServiceWrapper,com.liferay.expando.kernel.service.ExpandoValueServiceWrapper
com.liferay.portlet.expando.service.ExpandoColumnLocalServiceWrapper,com.liferay.expando.kernel.service.ExpandoColumnLocalServiceWrapper
com.liferay.portlet.expando.service.ExpandoColumnLocalService,com.liferay.expando.kernel.service.ExpandoColumnLocalService
com.liferay.portlet.expando.service.ExpandoValueLocalService,com.liferay.expando.kernel.service.ExpandoValueLocalService
com.liferay.portlet.expando.service.ExpandoColumnLocalServiceUtil,com.liferay.expando.kernel.service.ExpandoColumnLocalServiceUtil
com.liferay.portlet.expando.service.ExpandoValueService,com.liferay.expando.kernel.service.ExpandoValueService
com.liferay.portlet.expando.service.ExpandoValueLocalServiceWrapper,com.liferay.expando.kernel.service.ExpandoValueLocalServiceWrapper
com.liferay.portlet.expando.ColumnNameException,com.liferay.expando.kernel.exception.ColumnNameException
com.liferay.portlet.expando.util.ExpandoBridgeFactory,com.liferay.expando.kernel.util.ExpandoBridgeFactory
com.liferay.portlet.expando.util.ExpandoBridgeIndexer,com.liferay.expando.kernel.util.ExpandoBridgeIndexer
com.liferay.portlet.expando.util.ExpandoBridgeIndexerUtil,com.liferay.expando.kernel.util.ExpandoBridgeIndexerUtil
com.liferay.portlet.expando.util.ExpandoBridgeFactoryUtil,com.liferay.expando.kernel.util.ExpandoBridgeFactoryUtil
com.liferay.portlet.expando.NoSuchRowException,com.liferay.expando.kernel.exception.NoSuchRowException
com.liferay.portlet.social.model.SocialActivitySetting,com.liferay.social.kernel.model.SocialActivitySetting
com.liferay.portlet.social.model.SocialAchievement,com.liferay.social.kernel.model.SocialAchievement
com.liferay.portlet.social.model.SocialActivityFeedEntry,com.liferay.social.kernel.model.SocialActivityFeedEntry
com.liferay.portlet.social.model.impl.SocialRequestInterpreterImpl,com.liferay.social.kernel.model.impl.SocialRequestInterpreterImpl
com.liferay.portlet.social.model.impl.SocialActivityInterpreterImpl,com.liferay.social.kernel.model.impl.SocialActivityInterpreterImpl
com.liferay.portlet.social.model.SocialActivitySettingSoap,com.liferay.social.kernel.model.SocialActivitySettingSoap
com.liferay.portlet.social.model.SocialRequest,com.liferay.social.kernel.model.SocialRequest
com.liferay.portlet.social.model.SocialActivitySetModel,com.liferay.social.kernel.model.SocialActivitySetModel
com.liferay.portlet.social.model.SocialActivityModel,com.liferay.social.kernel.model.SocialActivityModel
com.liferay.portlet.social.model.BaseSocialActivityInterpreter,com.liferay.social.kernel.model.BaseSocialActivityInterpreter
com.liferay.portlet.social.model.SocialActivitySettingConstants,com.liferay.social.kernel.model.SocialActivitySettingConstants
com.liferay.portlet.social.model.SocialActivityProcessor,com.liferay.social.kernel.model.SocialActivityProcessor
com.liferay.portlet.social.model.SocialRequestModel,com.liferay.social.kernel.model.SocialRequestModel
com.liferay.portlet.social.model.SocialActivitySet,com.liferay.social.kernel.model.SocialActivitySet
com.liferay.portlet.social.model.SocialActivityWrapper,com.liferay.social.kernel.model.SocialActivityWrapper
com.liferay.portlet.social.model.SocialActivityAchievementSoap,com.liferay.social.kernel.model.SocialActivityAchievementSoap
com.liferay.portlet.social.model.SocialActivitySettingModel,com.liferay.social.kernel.model.SocialActivitySettingModel
com.liferay.portlet.social.model.SocialRelationConstants,com.liferay.social.kernel.model.SocialRelationConstants
com.liferay.portlet.social.model.SocialActivityConstants,com.liferay.social.kernel.model.SocialActivityConstants
com.liferay.portlet.social.model.SocialActivity,com.liferay.social.kernel.model.SocialActivity
com.liferay.portlet.social.model.SocialRequestConstants,com.liferay.social.kernel.model.SocialRequestConstants
com.liferay.portlet.social.model.SocialActivitySetWrapper,com.liferay.social.kernel.model.SocialActivitySetWrapper
com.liferay.portlet.social.model.SocialActivityInterpreter,com.liferay.social.kernel.model.SocialActivityInterpreter
com.liferay.portlet.social.model.SocialRequestFeedEntry,com.liferay.social.kernel.model.SocialRequestFeedEntry
com.liferay.portlet.social.model.SocialActivityCounterWrapper,com.liferay.social.kernel.model.SocialActivityCounterWrapper
com.liferay.portlet.social.model.SocialActivityLimitModel,com.liferay.social.kernel.model.SocialActivityLimitModel
com.liferay.portlet.social.model.SocialActivitySoap,com.liferay.social.kernel.model.SocialActivitySoap
com.liferay.portlet.social.model.SocialRelationSoap,com.liferay.social.kernel.model.SocialRelationSoap
com.liferay.portlet.social.model.SocialRequestWrapper,com.liferay.social.kernel.model.SocialRequestWrapper
com.liferay.portlet.social.model.SocialActivityCounterModel,com.liferay.social.kernel.model.SocialActivityCounterModel
com.liferay.portlet.social.model.SocialRelationWrapper,com.liferay.social.kernel.model.SocialRelationWrapper
com.liferay.portlet.social.model.SocialActivitySetSoap,com.liferay.social.kernel.model.SocialActivitySetSoap
com.liferay.portlet.social.model.SocialRequestInterpreter,com.liferay.social.kernel.model.SocialRequestInterpreter
com.liferay.portlet.social.model.SocialActivityAchievementModel,com.liferay.social.kernel.model.SocialActivityAchievementModel
com.liferay.portlet.social.model.SocialActivityCounterSoap,com.liferay.social.kernel.model.SocialActivityCounterSoap
com.liferay.portlet.social.model.SocialRelationModel,com.liferay.social.kernel.model.SocialRelationModel
com.liferay.portlet.social.model.SocialActivityLimit,com.liferay.social.kernel.model.SocialActivityLimit
com.liferay.portlet.social.model.BaseSocialAchievement,com.liferay.social.kernel.model.BaseSocialAchievement
com.liferay.portlet.social.model.BaseSocialRequestInterpreter,com.liferay.social.kernel.model.BaseSocialRequestInterpreter
com.liferay.portlet.social.model.SocialActivityCounterDefinition,com.liferay.social.kernel.model.SocialActivityCounterDefinition
com.liferay.portlet.social.model.SocialActivityLimitSoap,com.liferay.social.kernel.model.SocialActivityLimitSoap
com.liferay.portlet.social.model.SocialActivityCounter,com.liferay.social.kernel.model.SocialActivityCounter
com.liferay.portlet.social.model.SocialActivityLimitWrapper,com.liferay.social.kernel.model.SocialActivityLimitWrapper
com.liferay.portlet.social.model.SocialRequestSoap,com.liferay.social.kernel.model.SocialRequestSoap
com.liferay.portlet.social.model.SocialActivitySettingWrapper,com.liferay.social.kernel.model.SocialActivitySettingWrapper
com.liferay.portlet.social.model.SocialActivityCounterConstants,com.liferay.social.kernel.model.SocialActivityCounterConstants
com.liferay.portlet.social.model.SocialActivityDefinition,com.liferay.social.kernel.model.SocialActivityDefinition
com.liferay.portlet.social.model.SocialActivityAchievement,com.liferay.social.kernel.model.SocialActivityAchievement
com.liferay.portlet.social.model.SocialRelation,com.liferay.social.kernel.model.SocialRelation
com.liferay.portlet.social.model.SocialActivityAchievementWrapper,com.liferay.social.kernel.model.SocialActivityAchievementWrapper
com.liferay.portlet.social.NoSuchActivityAchievementException,com.liferay.social.kernel.exception.NoSuchActivityAchievementException
com.liferay.portlet.social.NoSuchActivityCounterException,com.liferay.social.kernel.exception.NoSuchActivityCounterException
com.liferay.portlet.social.NoSuchRelationException,com.liferay.social.kernel.exception.NoSuchRelationException
com.liferay.portlet.social.NoSuchActivitySettingException,com.liferay.social.kernel.exception.NoSuchActivitySettingException
com.liferay.portlet.social.RelationUserIdException,com.liferay.social.kernel.exception.RelationUserIdException
com.liferay.portlet.social.RequestUserIdException,com.liferay.social.kernel.exception.RequestUserIdException
com.liferay.portlet.social.service.SocialActivityAchievementLocalServiceWrapper,com.liferay.social.kernel.service.SocialActivityAchievementLocalServiceWrapper
com.liferay.portlet.social.service.SocialActivitySettingLocalServiceWrapper,com.liferay.social.kernel.service.SocialActivitySettingLocalServiceWrapper
com.liferay.portlet.social.service.SocialRequestInterpreterLocalServiceUtil,com.liferay.social.kernel.service.SocialRequestInterpreterLocalServiceUtil
com.liferay.portlet.social.service.permission.SocialRequestPermissionUtil,com.liferay.social.kernel.service.permission.SocialRequestPermissionUtil
com.liferay.portlet.social.service.permission.SocialActivityPermission,com.liferay.social.kernel.service.permission.SocialActivityPermission
com.liferay.portlet.social.service.permission.SocialRequestPermission,com.liferay.social.kernel.service.permission.SocialRequestPermission
com.liferay.portlet.social.service.permission.SocialActivityPermissionUtil,com.liferay.social.kernel.service.permission.SocialActivityPermissionUtil
com.liferay.portlet.social.service.SocialActivityAchievementLocalService,com.liferay.social.kernel.service.SocialActivityAchievementLocalService
com.liferay.portlet.social.service.SocialActivitySettingServiceWrapper,com.liferay.social.kernel.service.SocialActivitySettingServiceWrapper
com.liferay.portlet.social.service.SocialActivityLimitLocalServiceUtil,com.liferay.social.kernel.service.SocialActivityLimitLocalServiceUtil
com.liferay.portlet.social.service.SocialRequestLocalServiceWrapper,com.liferay.social.kernel.service.SocialRequestLocalServiceWrapper
com.liferay.portlet.social.service.SocialActivityLimitLocalServiceWrapper,com.liferay.social.kernel.service.SocialActivityLimitLocalServiceWrapper
com.liferay.portlet.social.service.SocialActivityServiceWrapper,com.liferay.social.kernel.service.SocialActivityServiceWrapper
com.liferay.portlet.social.service.SocialActivityCounterLocalService,com.liferay.social.kernel.service.SocialActivityCounterLocalService
com.liferay.portlet.social.service.SocialActivitySettingService,com.liferay.social.kernel.service.SocialActivitySettingService
com.liferay.portlet.social.service.SocialRequestServiceUtil,com.liferay.social.kernel.service.SocialRequestServiceUtil
com.liferay.portlet.social.service.SocialActivitySettingLocalServiceUtil,com.liferay.social.kernel.service.SocialActivitySettingLocalServiceUtil
com.liferay.portlet.social.service.SocialActivityCounterLocalServiceUtil,com.liferay.social.kernel.service.SocialActivityCounterLocalServiceUtil
com.liferay.portlet.social.service.SocialActivityLocalServiceWrapper,com.liferay.social.kernel.service.SocialActivityLocalServiceWrapper
com.liferay.portlet.social.service.SocialActivityServiceUtil,com.liferay.social.kernel.service.SocialActivityServiceUtil
com.liferay.portlet.social.service.SocialActivitySettingServiceUtil,com.liferay.social.kernel.service.SocialActivitySettingServiceUtil
com.liferay.portlet.social.service.SocialActivityLocalService,com.liferay.social.kernel.service.SocialActivityLocalService
com.liferay.portlet.social.service.SocialRequestInterpreterLocalServiceWrapper,com.liferay.social.kernel.service.SocialRequestInterpreterLocalServiceWrapper
com.liferay.portlet.social.service.SocialActivityInterpreterLocalService,com.liferay.social.kernel.service.SocialActivityInterpreterLocalService
com.liferay.portlet.social.service.SocialActivityInterpreterLocalServiceUtil,com.liferay.social.kernel.service.SocialActivityInterpreterLocalServiceUtil
com.liferay.portlet.social.service.SocialRequestLocalService,com.liferay.social.kernel.service.SocialRequestLocalService
com.liferay.portlet.social.service.SocialActivityInterpreterLocalServiceWrapper,com.liferay.social.kernel.service.SocialActivityInterpreterLocalServiceWrapper
com.liferay.portlet.social.service.SocialRequestServiceWrapper,com.liferay.social.kernel.service.SocialRequestServiceWrapper
com.liferay.portlet.social.service.SocialActivityLocalServiceUtil,com.liferay.social.kernel.service.SocialActivityLocalServiceUtil
com.liferay.portlet.social.service.persistence.SocialActivitySettingPersistence,com.liferay.social.kernel.service.persistence.SocialActivitySettingPersistence
com.liferay.portlet.social.service.persistence.SocialRequestUtil,com.liferay.social.kernel.service.persistence.SocialRequestUtil
com.liferay.portlet.social.service.persistence.SocialActivitySetPersistence,com.liferay.social.kernel.service.persistence.SocialActivitySetPersistence
com.liferay.portlet.social.service.persistence.SocialRelationUtil,com.liferay.social.kernel.service.persistence.SocialRelationUtil
com.liferay.portlet.social.service.persistence.SocialActivityLimitUtil,com.liferay.social.kernel.service.persistence.SocialActivityLimitUtil
com.liferay.portlet.social.service.persistence.SocialActivityAchievementPersistence,com.liferay.social.kernel.service.persistence.SocialActivityAchievementPersistence
com.liferay.portlet.social.service.persistence.SocialActivitySettingUtil,com.liferay.social.kernel.service.persistence.SocialActivitySettingUtil
com.liferay.portlet.social.service.persistence.SocialRelationPersistence,com.liferay.social.kernel.service.persistence.SocialRelationPersistence
com.liferay.portlet.social.service.persistence.SocialActivitySetFinderUtil,com.liferay.social.kernel.service.persistence.SocialActivitySetFinderUtil
com.liferay.portlet.social.service.persistence.SocialActivityPersistence,com.liferay.social.kernel.service.persistence.SocialActivityPersistence
com.liferay.portlet.social.service.persistence.SocialActivityLimitPersistence,com.liferay.social.kernel.service.persistence.SocialActivityLimitPersistence
com.liferay.portlet.social.service.persistence.SocialActivityFinderUtil,com.liferay.social.kernel.service.persistence.SocialActivityFinderUtil
com.liferay.portlet.social.service.persistence.SocialActivityAchievementUtil,com.liferay.social.kernel.service.persistence.SocialActivityAchievementUtil
com.liferay.portlet.social.service.persistence.SocialActivitySetFinder,com.liferay.social.kernel.service.persistence.SocialActivitySetFinder
com.liferay.portlet.social.service.persistence.SocialActivityUtil,com.liferay.social.kernel.service.persistence.SocialActivityUtil
com.liferay.portlet.social.service.persistence.SocialActivitySetUtil,com.liferay.social.kernel.service.persistence.SocialActivitySetUtil
com.liferay.portlet.social.service.persistence.SocialActivityCounterFinder,com.liferay.social.kernel.service.persistence.SocialActivityCounterFinder
com.liferay.portlet.social.service.persistence.SocialActivityCounterFinderUtil,com.liferay.social.kernel.service.persistence.SocialActivityCounterFinderUtil
com.liferay.portlet.social.service.persistence.SocialRequestPersistence,com.liferay.social.kernel.service.persistence.SocialRequestPersistence
com.liferay.portlet.social.service.persistence.SocialActivityCounterPersistence,com.liferay.social.kernel.service.persistence.SocialActivityCounterPersistence
com.liferay.portlet.social.service.persistence.SocialActivityCounterUtil,com.liferay.social.kernel.service.persistence.SocialActivityCounterUtil
